NODE_141_length_1813_cov_1.379408_3	CYP3A48	28.3	166	117	1	2	165	122	287	5.7e-15	77.0
NODE_141_length_1813_cov_1.379408_3	Cyp3a25	31.9	160	104	2	2	156	122	281	5.7e-15	77.0
NODE_141_length_1813_cov_1.379408_3	CYP3A18	30.6	160	106	2	2	156	122	281	5.7e-15	77.0
NODE_141_length_1813_cov_1.379408_3	CYP3A48	28.3	166	117	1	2	165	122	287	5.7e-15	77.0
NODE_141_length_1813_cov_1.379408_3	Cyp3a25	31.9	160	104	2	2	156	122	281	5.7e-15	77.0
NODE_141_length_1813_cov_1.379408_3	CYP3A18	30.6	160	106	2	2	156	122	281	5.7e-15	77.0
NODE_141_length_1813_cov_1.379408_3	CYP3A99	29.6	162	109	2	2	158	122	283	1.7e-14	75.5
NODE_141_length_1813_cov_1.379408_3	Cyp3a41	29.7	158	106	2	4	156	124	281	1.7e-14	75.5
NODE_141_length_1813_cov_1.379408_3	CYP3A99	29.6	162	109	2	2	158	122	283	1.7e-14	75.5
NODE_141_length_1813_cov_1.379408_3	Cyp3a41	29.7	158	106	2	4	156	124	281	1.7e-14	75.5
NODE_141_length_1813_cov_1.379408_3	Cyp3a59	30.6	160	106	2	2	156	127	286	2.8e-14	74.7
NODE_141_length_1813_cov_1.379408_3	Cyp3a59	30.6	160	106	2	2	156	127	286	2.8e-14	74.7
NODE_141_length_1813_cov_1.379408_3	Cyp3a44	27.9	179	123	3	4	177	124	301	3.7e-14	74.3
NODE_141_length_1813_cov_1.379408_3	Cyp3a44	27.9	179	123	3	4	177	124	301	3.7e-14	74.3
NODE_141_length_1813_cov_1.379408_3	Cyp3a57	30.4	171	110	4	2	164	122	291	8.3e-14	73.2
NODE_141_length_1813_cov_1.379408_3	Cyp3a57	30.4	171	110	4	2	164	122	291	8.3e-14	73.2
NODE_141_length_1813_cov_1.379408_3	CYP3A49	28.4	169	116	3	2	165	98	266	1.4e-13	72.4
NODE_141_length_1813_cov_1.379408_3	CYP3A49	28.4	169	116	3	2	165	98	266	1.4e-13	72.4
NODE_141_length_1813_cov_1.379408_3	CYP3A27	29.1	165	100	3	2	155	123	281	3.1e-13	71.2
