NODE_42_length_2780_cov_1.435229_2	XP_026300535.1	98.7	76	1	0	1	76	368	443	6.6e-40	164.5
NODE_42_length_2780_cov_1.435229_2	KAG6800696.1	98.7	76	1	0	1	76	297	372	6.6e-40	164.5
NODE_42_length_2780_cov_1.435229_2	XP_395671.3	89.5	76	8	0	1	76	371	446	1.5e-36	153.3
NODE_42_length_2780_cov_1.435229_2	KAG9429129.1	89.5	76	8	0	1	76	371	446	1.5e-36	153.3
NODE_42_length_2780_cov_1.435229_2	XP_006614265.1	89.5	76	8	0	1	76	371	446	2.6e-36	152.5
NODE_42_length_2780_cov_1.435229_2	XP_043787545.1	88.2	76	9	0	1	76	371	446	9.9e-36	150.6
NODE_42_length_2780_cov_1.435229_2	XP_003694562.1	86.8	76	10	0	1	76	371	446	1.3e-35	150.2
NODE_42_length_2780_cov_1.435229_2	XP_031772950.1	86.7	75	10	0	1	75	371	445	6.4e-35	147.9
NODE_42_length_2780_cov_1.435229_2	PBC27059.1	80.3	76	15	0	1	76	399	474	1.6e-33	143.3
NODE_42_length_2780_cov_1.435229_2	XP_016922079.1	80.3	76	15	0	1	76	371	446	1.6e-33	143.3
NODE_42_length_2780_cov_1.435229_2	XP_017757738.1	77.6	76	17	0	1	76	372	447	5.6e-31	134.8
NODE_42_length_2780_cov_1.435229_2	XP_003704278.1	74.3	74	19	0	3	76	373	446	1.8e-29	129.8
NODE_42_length_2780_cov_1.435229_2	XP_017757780.1	75.7	74	18	0	3	76	373	446	3.1e-29	129.0
NODE_42_length_2780_cov_1.435229_2	XP_017795398.1	74.3	74	19	0	3	76	373	446	4.0e-29	128.6
NODE_42_length_2780_cov_1.435229_2	XP_003704412.1	77.0	74	17	0	3	76	372	445	1.2e-28	127.1
NODE_42_length_2780_cov_1.435229_2	XP_043597923.1	74.3	74	19	0	3	76	373	446	1.5e-28	126.7
NODE_42_length_2780_cov_1.435229_2	XP_012170855.2	74.3	74	19	0	3	76	373	446	1.5e-28	126.7
NODE_42_length_2780_cov_1.435229_2	XP_050591726.1	74.3	74	19	0	3	76	373	446	1.5e-28	126.7
NODE_42_length_2780_cov_1.435229_2	XP_033314839.1	73.0	74	20	0	3	76	373	446	9.9e-28	124.0
NODE_42_length_2780_cov_1.435229_2	XP_033349758.1	73.0	74	20	0	3	76	373	446	1.3e-27	123.6
NODE_42_length_2780_cov_1.435229_2	XP_029053704.1	69.7	76	23	0	1	76	371	446	1.7e-27	123.2
NODE_42_length_2780_cov_1.435229_2	XP_034178697.1	69.7	76	23	0	1	76	306	381	2.9e-27	122.5
NODE_42_length_2780_cov_1.435229_2	XP_034178696.1	69.7	76	23	0	1	76	371	446	2.9e-27	122.5
NODE_42_length_2780_cov_1.435229_2	XP_033329019.1	70.3	74	22	0	3	76	373	446	3.8e-27	122.1
NODE_42_length_2780_cov_1.435229_2	XP_033331298.1	68.9	74	23	0	3	76	373	446	4.9e-27	121.7
