NODE_78_length_4421_cov_17.787678_1	PKM75344.1	39.7	58	33	1	430	487	10	65	1.4e-06	46.6
NODE_78_length_4421_cov_17.787678_1	CDQ30217.1	40.9	44	26	0	447	490	17	60	1.6e-05	43.1
NODE_78_length_4421_cov_17.787678_1	PDH70752.1	50.0	40	20	0	450	489	23	62	1.6e-05	43.1
NODE_78_length_4421_cov_17.787678_1	HAJ49387.1	50.0	38	19	0	450	487	22	59	2.7e-05	42.4
NODE_78_length_4421_cov_17.787678_1	KWX88349.1	40.0	60	33	2	570	626	4	63	3.5e-05	42.0
NODE_78_length_4421_cov_17.787678_1	VED92238.1	40.0	60	33	2	570	626	15	74	4.6e-05	41.6
NODE_78_length_4421_cov_17.787678_1	MBU5584571.1	37.9	58	33	1	570	624	5	62	1.0e-04	40.4
NODE_78_length_4421_cov_17.787678_1	VJY24319.1	42.5	40	23	0	447	486	17	56	1.3e-04	40.0
NODE_78_length_4421_cov_17.787678_1	WP_003746133.1	39.1	46	28	0	119	164	4	49	2.3e-04	39.3
NODE_78_length_4421_cov_17.787678_1	WP_012490912.1	26.7	75	52	1	269	340	2	76	2.3e-04	39.3
NODE_78_length_4421_cov_17.787678_1	MBT9761096.1	37.9	58	33	1	570	624	2	59	2.3e-04	39.3
NODE_78_length_4421_cov_17.787678_1	HBT16501.1	35.3	51	33	0	114	164	13	63	2.3e-04	39.3
NODE_78_length_4421_cov_17.787678_1	CKF99531.1	41.9	62	32	2	281	338	3	64	2.3e-04	39.3
NODE_78_length_4421_cov_17.787678_1	WP_115246312.1	35.7	56	34	1	122	177	6	59	6.6e-04	37.7
NODE_78_length_4421_cov_17.787678_1	EFX95424.1	40.9	44	25	1	464	507	17	59	6.6e-04	37.7
NODE_130_length_3931_cov_58.088235_3	SUO59891.1	37.4	91	52	2	160	247	2	90	2.2e-08	53.1
NODE_130_length_3931_cov_58.088235_3	VGR89131.1	45.7	46	25	0	844	889	13	58	1.8e-05	43.5
NODE_130_length_3931_cov_58.088235_3	VGV21454.1	47.6	42	22	0	844	885	46	87	8.8e-05	41.2
NODE_134_length_3917_cov_18.902641_2	VED92238.1	41.2	68	37	1	344	408	2	69	9.1e-07	47.4
NODE_134_length_3917_cov_18.902641_2	WP_012490912.1	33.3	69	43	1	344	409	2	70	1.2e-06	47.0
