NODE_9_length_6695_cov_47.243373_4	GBF62898.1	31.0	329	172	14	95	401	1004	1299	6.3e-22	107.1
NODE_9_length_6695_cov_47.243373_4	KAF3399406.1	37.6	170	90	5	95	252	927	1092	1.3e-19	99.4
NODE_9_length_6695_cov_47.243373_4	GAM37973.1	37.6	170	90	5	95	252	927	1092	1.3e-19	99.4
NODE_13_length_6122_cov_8386.528433_2	ABO20848.1	53.6	69	31	1	3	70	1	69	5.2e-12	71.6
NODE_16_length_5558_cov_91.096311_3	KAI0142105.1	27.7	177	117	3	27	194	4	178	5.8e-15	83.6
NODE_24_length_5188_cov_12.000000_1	UXI22236.1	40.6	219	119	4	1	212	91	305	6.4e-37	157.1
NODE_24_length_5188_cov_12.000000_2	XP_024670717.1	30.2	298	190	6	145	426	219	514	2.3e-32	142.9
NODE_24_length_5188_cov_12.000000_2	KAA6426989.1	26.4	197	133	6	177	363	496	690	8.4e-11	71.2
NODE_24_length_5188_cov_12.000000_2	KAA6422490.1	24.2	198	142	5	177	370	463	656	2.1e-06	56.6
NODE_34_length_4680_cov_30.229405_1	XP_015189878.1	45.2	73	40	0	550	622	2	74	1.9e-10	69.7
NODE_35_length_4666_cov_29.802212_1	XP_024670717.1	23.1	324	182	10	17	331	248	513	5.5e-14	80.5
NODE_62_length_4103_cov_35.734437_2	KAF9104646.1	40.4	166	91	3	432	594	5	165	1.5e-24	116.3
NODE_62_length_4103_cov_35.734437_2	KAF9561266.1	39.2	166	93	3	432	594	4	164	2.5e-24	115.5
NODE_62_length_4103_cov_35.734437_2	KAJ3369499.1	38.0	166	95	3	432	594	4	164	2.1e-23	112.5
NODE_62_length_4103_cov_35.734437_2	KAJ3366656.1	37.3	166	96	3	432	594	4	164	4.8e-23	111.3
NODE_62_length_4103_cov_35.734437_2	KAJ1648567.1	37.1	167	96	4	432	594	6	167	4.0e-22	108.2
NODE_62_length_4103_cov_35.734437_2	KAJ2726363.1	37.3	166	96	3	432	594	6	166	6.9e-22	107.5
NODE_62_length_4103_cov_35.734437_2	KAF9901684.1	37.3	166	96	3	432	594	5	165	3.4e-21	105.1
NODE_62_length_4103_cov_35.734437_2	KAF9340968.1	36.7	166	97	3	432	594	5	165	7.6e-21	104.0
NODE_62_length_4103_cov_35.734437_2	KAG1175474.1	36.1	166	98	3	432	594	4	164	1.0e-20	103.6
NODE_62_length_4103_cov_35.734437_2	KAF9276312.1	38.0	166	95	3	432	594	4	164	1.3e-20	103.2
NODE_62_length_4103_cov_35.734437_2	KAF9920786.1	36.7	166	97	3	432	594	4	164	1.7e-20	102.8
NODE_62_length_4103_cov_35.734437_2	KAF8948116.1	36.7	166	97	3	432	594	5	165	3.2e-19	98.6
NODE_62_length_4103_cov_35.734437_2	KAF9177007.1	35.5	166	99	3	432	594	4	164	5.5e-19	97.8
NODE_62_length_4103_cov_35.734437_2	KAF9911003.1	35.8	165	96	4	435	594	1	160	3.9e-17	91.7
NODE_62_length_4103_cov_35.734437_2	XP_025179633.1	31.6	171	102	5	432	592	33	198	1.6e-15	86.3
NODE_62_length_4103_cov_35.734437_2	KAJ2804039.1	35.3	150	89	3	446	592	31	175	1.6e-15	86.3
NODE_62_length_4103_cov_35.734437_2	KAI9503671.1	32.7	168	103	4	432	594	5	167	1.8e-14	82.8
NODE_72_length_3975_cov_224.330357_1	KAF5985600.1	35.1	462	278	8	51	504	24	471	1.7e-69	265.4
NODE_72_length_3975_cov_224.330357_1	KAF5692077.1	33.7	439	269	7	46	484	19	435	7.4e-57	223.4
NODE_87_length_3844_cov_260.273159_2	KAF2849146.1	32.0	150	75	4	304	426	497	646	1.4e-12	76.3
NODE_90_length_3816_cov_28.478064_1	KAF9035264.1	34.6	78	49	1	467	544	3	78	4.2e-05	51.6
NODE_98_length_3672_cov_64.262372_2	WP_200233510.1	25.2	254	141	13	39	288	456	664	2.7e-09	64.7
NODE_98_length_3672_cov_64.262372_2	WP_243468959.1	23.5	243	135	9	46	288	471	662	4.0e-05	50.8
NODE_98_length_3672_cov_64.262372_2	WP_172315232.1	23.6	242	134	9	46	287	471	661	5.2e-05	50.4
NODE_102_length_3620_cov_11.854979_1	WP_113690643.1	27.8	320	184	13	269	579	157	438	7.7e-17	90.9
NODE_102_length_3620_cov_11.854979_1	KAF5971391.1	24.8	323	197	10	271	579	217	507	1.0e-13	80.5
NODE_102_length_3620_cov_11.854979_1	XP_037211631.1	23.8	323	200	9	271	579	202	492	1.4e-13	80.1
NODE_102_length_3620_cov_11.854979_1	KAF5538971.1	23.8	391	233	13	271	632	125	479	7.5e-12	74.3
NODE_102_length_3620_cov_11.854979_1	WP_215055346.1	23.4	338	199	10	256	556	153	467	4.8e-11	71.6
NODE_102_length_3620_cov_11.854979_1	WP_154741995.1	21.8	476	280	16	127	556	44	473	4.1e-10	68.6
NODE_102_length_3620_cov_11.854979_1	WP_061391054.1	22.9	432	277	15	200	614	85	477	1.6e-09	66.6
NODE_102_length_3620_cov_11.854979_1	WP_187775072.1	24.2	331	185	13	261	552	163	466	3.2e-07	58.9
NODE_102_length_3620_cov_11.854979_1	MBB3228241.1	20.8	477	286	18	126	556	176	606	9.4e-07	57.4
NODE_102_length_3620_cov_11.854979_1	WP_258346053.1	23.7	173	102	4	137	301	54	204	2.3e-05	52.8
NODE_102_length_3620_cov_11.854979_1	WP_007028363.1	25.6	168	109	6	417	579	285	441	3.0e-05	52.4
NODE_102_length_3620_cov_11.854979_1	WP_184895887.1	26.3	171	104	6	417	579	285	441	4.0e-05	52.0
NODE_102_length_3620_cov_11.854979_1	MBT6433986.1	32.7	110	58	5	471	564	419	528	8.8e-05	50.8
NODE_102_length_3620_cov_11.854979_1	MBT6492560.1	32.7	110	58	5	471	564	419	528	8.8e-05	50.8
NODE_102_length_3620_cov_11.854979_1	WP_125792134.1	25.6	168	109	6	417	579	285	441	8.8e-05	50.8
NODE_102_length_3620_cov_11.854979_1	MBB6170217.1	23.4	342	190	13	266	579	162	459	2.6e-04	49.3
NODE_102_length_3620_cov_11.854979_1	MCA9777185.1	24.9	309	174	13	268	549	264	541	3.4e-04	48.9
NODE_102_length_3620_cov_11.854979_1	WP_166950494.1	23.8	328	181	11	268	556	167	464	4.4e-04	48.5
