NODE_19_length_3408_cov_4.754250_1	WP_023396769.1	49.2	374	184	4	11	382	76	445	4.1e-97	358.2
NODE_22_length_3378_cov_3.167921_3	KAE8730014.1	51.1	176	76	5	12	185	180	347	4.2e-41	171.4
NODE_22_length_3378_cov_3.167921_3	KAA6423501.1	32.4	207	125	5	23	225	117	312	4.9e-21	104.8
NODE_22_length_3378_cov_3.167921_3	KAI9370010.1	29.5	217	135	7	18	228	265	469	3.0e-18	95.5
NODE_22_length_3378_cov_3.167921_3	KAB8202273.1	27.1	280	175	10	18	282	273	538	8.6e-18	94.0
NODE_22_length_3378_cov_3.167921_3	KAB8216011.1	27.1	280	175	10	18	282	273	538	8.6e-18	94.0
NODE_22_length_3378_cov_3.167921_3	KAE8326811.1	27.1	280	175	10	18	282	273	538	1.5e-17	93.2
NODE_22_length_3378_cov_3.167921_3	KAB8267062.1	27.1	280	175	10	18	282	273	538	1.5e-17	93.2
NODE_22_length_3378_cov_3.167921_3	KAB8252043.1	27.1	280	175	10	18	282	273	538	1.5e-17	93.2
NODE_22_length_3378_cov_3.167921_3	KAA0049019.1	27.4	274	168	9	18	282	534	785	5.6e-17	91.3
NODE_22_length_3378_cov_3.167921_3	XP_024670717.1	25.5	322	188	11	18	311	249	546	5.6e-17	91.3
NODE_22_length_3378_cov_3.167921_3	PLN78285.1	25.5	322	188	11	18	311	256	553	2.1e-16	89.4
NODE_22_length_3378_cov_3.167921_3	KAE8349415.1	27.0	278	173	11	18	282	261	521	3.6e-16	88.6
NODE_22_length_3378_cov_3.167921_3	KAF1997978.1	28.6	220	133	7	18	228	391	595	6.2e-16	87.8
NODE_22_length_3378_cov_3.167921_3	KAJ0416668.1	26.5	328	191	13	18	317	238	543	1.1e-15	87.0
NODE_22_length_3378_cov_3.167921_3	KAJ6277050.1	26.5	321	186	12	18	311	272	569	8.9e-15	84.0
NODE_22_length_3378_cov_3.167921_3	XP_014073145.1	26.5	321	186	12	18	311	272	569	8.9e-15	84.0
NODE_22_length_3378_cov_3.167921_3	XP_031935516.1	25.4	295	172	12	18	282	273	549	2.9e-13	79.0
NODE_22_length_3378_cov_3.167921_3	KAE8160595.1	25.7	280	167	11	18	282	273	526	3.7e-13	78.6
NODE_22_length_3378_cov_3.167921_3	KAA6370760.1	23.2	207	147	4	91	291	8	208	1.9e-12	76.3
NODE_22_length_3378_cov_3.167921_3	XP_018192447.1	24.8	400	221	16	18	392	275	619	3.2e-12	75.5
NODE_22_length_3378_cov_3.167921_3	XP_025554838.1	28.1	217	125	8	18	228	270	461	1.2e-11	73.6
NODE_22_length_3378_cov_3.167921_3	TFJ97276.1	30.4	138	86	3	96	233	1	128	1.6e-11	73.2
NODE_34_length_2997_cov_7.032971_1	WP_172690973.1	25.4	240	158	8	50	276	6	237	2.3e-05	52.8
NODE_34_length_2997_cov_7.032971_1	CYO99589.1	22.6	177	126	4	102	276	2	169	3.9e-05	52.0
NODE_53_length_2669_cov_4.501530_1	XP_026676267.1	88.2	85	10	0	313	397	391	475	1.3e-36	156.8
NODE_53_length_2669_cov_4.501530_1	PWA34465.1	56.8	74	32	0	320	393	134	207	1.3e-15	87.0
NODE_61_length_2542_cov_25.963812_1	KAJ6640905.1	21.8	262	120	8	129	338	704	932	1.4e-04	49.7
NODE_74_length_2424_cov_5.782187_1	XP_049139576.1	42.5	421	222	10	4	408	902	1318	1.7e-60	235.3
NODE_77_length_2396_cov_37.578385_1	BBG97957.1	40.2	117	63	3	100	212	65	178	1.4e-10	70.1
NODE_77_length_2396_cov_37.578385_1	XP_009789642.1	50.8	61	29	1	113	172	160	220	5.2e-05	51.6
NODE_79_length_2387_cov_14.921098_1	XP_055894485.1	31.2	640	357	11	1	626	155	725	2.4e-76	288.5
NODE_79_length_2387_cov_14.921098_1	KAI8761781.1	31.7	600	330	9	1	586	155	688	6.2e-72	273.9
NODE_79_length_2387_cov_14.921098_1	KAK0060614.1	31.4	589	315	11	11	576	132	654	1.0e-69	266.5
NODE_80_length_2372_cov_14.670695_1	KAF3399406.1	25.4	213	126	7	186	384	921	1114	3.9e-07	58.5
NODE_80_length_2372_cov_14.670695_1	GAM37973.1	25.4	213	126	7	186	384	921	1114	3.9e-07	58.5
NODE_80_length_2372_cov_14.670695_1	TFK13044.1	23.6	195	109	2	101	255	58	252	5.6e-06	54.7
NODE_80_length_2372_cov_14.670695_1	XP_010759059.1	28.2	209	124	6	186	389	922	1109	7.4e-06	54.3
NODE_80_length_2372_cov_14.670695_1	GBF62898.1	23.9	348	205	12	186	497	998	1321	4.0e-04	48.5
NODE_84_length_2339_cov_5.761821_1	PBK69903.1	26.7	378	212	13	115	449	270	625	1.1e-21	106.7
NODE_84_length_2339_cov_5.761821_1	PBL02818.1	26.6	379	211	13	115	449	270	625	1.4e-21	106.3
NODE_84_length_2339_cov_5.761821_1	EJD54239.1	26.5	351	221	9	115	449	238	567	9.0e-21	103.6
NODE_84_length_2339_cov_5.761821_1	WP_086449604.1	24.3	395	250	10	120	483	128	504	1.2e-17	93.2
NODE_84_length_2339_cov_5.761821_1	MCZ6591040.1	22.9	397	250	13	120	478	4	382	9.0e-13	77.0
NODE_84_length_2339_cov_5.761821_1	XP_008595474.1	22.7	361	196	11	120	428	250	579	5.3e-05	51.2
NODE_90_length_2239_cov_13.001374_1	PAV17547.1	55.7	88	39	0	56	143	46	133	4.2e-23	110.2
NODE_90_length_2239_cov_13.001374_1	KAJ3274123.1	51.4	105	50	1	55	158	33	137	7.1e-23	109.4
NODE_90_length_2239_cov_13.001374_1	XP_021886719.1	51.4	111	52	2	39	148	16	125	3.5e-22	107.1
NODE_90_length_2239_cov_13.001374_1	KAF8938165.1	55.8	95	39	2	63	154	88	182	4.6e-22	106.7
NODE_90_length_2239_cov_13.001374_1	KAJ3259540.1	46.0	126	61	2	55	173	33	158	4.6e-22	106.7
NODE_90_length_2239_cov_13.001374_1	KAJ3312757.1	45.6	125	64	2	55	178	33	154	7.9e-22	105.9
NODE_90_length_2239_cov_13.001374_1	KAG7392673.1	38.6	158	87	2	58	215	34	181	7.9e-22	105.9
NODE_90_length_2239_cov_13.001374_1	KAF9087991.1	52.5	101	45	2	57	154	33	133	1.3e-21	105.1
NODE_90_length_2239_cov_13.001374_1	KAG0370747.1	49.1	106	53	1	44	148	20	125	1.3e-21	105.1
NODE_90_length_2239_cov_13.001374_1	KAF9099898.1	52.5	101	45	2	57	154	33	133	1.3e-21	105.1
